360950.688405433	4065819.88165149
360950.69682115293	4065819.581777824
360950.70007010695	4065819.281805404
360950.69928891165	4065818.981774898
360950.6960922506	4065818.6817372353
360950.6920068625	4065818.381723308
360950.6884245748	4065818.0817332654
360950.6867257727	4065817.7817646475
360950.6882566018	4065817.4818149144
360950.69315466756	4065817.1818786114
360950.70005504397	4065816.8819466643
360950.707498893	4065816.582009769
360950.7140392342	4065816.2820587177
360950.71888135286	4065815.9820894487
360950.7222088976	4065815.6821056153
360950.72428597417	4065815.382111508
360950.7253766886	4065815.0821114155
360950.7257588361	4065814.7821093644
360950.72581304354	4065814.4821073986
360950.7259666841	4065814.182106661
360950.7266473661	4065813.882108292
360950.7282826977	4065813.582113429
360950.73114225024	4065813.282122828
360950.73467180657	4065812.9821352526
360950.73804959696	4065812.6821488133
360950.7404537105	4065812.382161624
360950.7410632191	4065812.08217181
360950.73934414313	4065811.7821811205
360950.7354464175	4065811.4821999436
360950.7296196893	4065811.182239927
360950.7221136057	4065810.8823127174
360950.71320149483	4065810.5824284647
360950.7034752112	4065810.28257716
360950.6937546958	4065809.9827343593
360950.6848648483	4065809.682875307
360950.67760223156	4065809.3829760477
360950.6720623323	4065809.0830324474
360950.66761100397	4065808.7830610014
360950.66358004895	4065808.483079169
360950.65932963294	4065808.183103628
360950.6546421595	4065807.883139478
360950.649623975	4065807.583182928
360950.6443896954	4065807.2832299625
360950.6390808926	4065806.983276677
360950.63395474857	4065806.683319655
360950.6292994325	4065806.3833556073
360950.6253981662	4065806.083381329
360950.62236857973	4065805.783396341
360950.6201275075	4065805.4834034713
360950.6185797127	4065805.183405747
360950.6176398642	4065804.8834059807
360950.6172874081	4065804.5834055636
360950.6175278255	4065804.2834053203
360950.6183666419	4065803.983406074
360950.61979532364	4065803.6834087125
360950.62176809704	4065803.3834143076
360950.6242330934	4065803.0834239568
360950.62713853805	4065802.7834387473
360950.63044044684	4065802.4834588054
360950.6341083247	4065802.183482595
360950.6381130194	4065801.8835084126
360950.64242514584	4065801.5835345574
360950.6469078514	4065801.2835596544
360950.65114651684	4065800.9835831802
360950.6546822445	4065800.6836047457
360950.65705613693	4065800.38362396
360950.6579528337	4065800.0836397912
360950.6576906549	4065799.7836483684
360950.65676273406	4065799.483645037
360950.6556622108	4065799.183625141
360950.6552595781	4065798.883594289
360950.657893181	4065798.583598003
360950.6662582226	4065798.2836915115
360950.68304975075	4065797.983930145
360950.7106524921	4065797.684577681
360950.7504906698	4065797.3865430783
360950.8038032403	4065797.090859739
360950.87182915985	4065796.798561068
360950.95554467966	4065796.5105809676
360951.0542213301	4065796.2272076737
360951.166450319	4065795.948471749
360951.2908210807	4065795.6744030863
360951.42592652113	4065795.4050338245
360951.571157234	4065795.1409132634
360951.727714866	4065794.8837648383
360951.8970510372	4065794.635474051
360952.08061736816	4065794.397926401
360952.27982817707	4065794.172997298
360952.49486409687	4065793.962228421
360952.72441821214	4065793.766759046
360952.9670949743	4065793.58770447
360953.22149883467	4065793.426179993
360953.4862285964	4065793.283168593
360953.7598286084	4065793.1583775976
360954.0408127678	4065793.0508009726
360954.3276946387	4065792.959424874
360954.61898779107	4065792.883235461
360954.9133634735	4065792.8213099535
360955.21006018517	4065792.773053156
360955.5084439402	4065792.7379435175
360955.80788075284	4065792.7154594827
360956.1077443882	4065792.7050398337
360956.4076749425	4065792.704760495
360956.70763949974	4065792.7110241367
360957.00762518676	4065792.720130866
360957.3076191307	4065792.72838079
360957.60760977847	4065792.732459063
360957.90759616165	4065792.7321384465
360958.20758240065	4065792.728676232
360958.5075726484	4065792.7233391656
360958.80757104745	4065792.7173936167
360959.1075777955	4065792.7119653975
360959.40758323896	4065792.7078292836
360959.7075762118	4065792.7057061577
360960.0075455479	4065792.7063169004
360960.3074811671	4065792.710298803
360960.6073871977	4065792.7171956357
360960.9072777466	4065792.7257831767
360961.20716712764	4065792.73482128
360961.507069619	4065792.7430731114
360961.80699390714	4065792.7498249128
360962.10693703353	4065792.7554521784
360962.4068945854	4065792.7604664355
360962.7068621499	4065792.76537921
360963.0068358983	4065792.7704540524
360963.30681417417	4065792.7750325557
360963.6067958253	4065792.778242092
360963.9067796998	4065792.779210144
360964.20676551445	4065792.7775897235
360964.5067558615	4065792.7747739167
360964.80675392767	4065792.77251547
360965.1067627537	4065792.7725389632
360965.40677712846	4065792.7749763606
360965.70677933225	4065792.77754542
360966.00675060146	4065792.7777624507
360966.3066760543	4065792.7735892166
360966.6065626283	4065792.7654913175
360966.90642487846	4065792.7548085186
360967.2062776807	4065792.7429521037
360967.5061398887	4065792.7322317506
360967.80603309633	4065792.725575842
360968.1059769255	4065792.7256036405
360968.4059613115	4065792.7302250722
360968.7059536512	4065792.733774677
360969.00592661975	4065792.731713408
360969.3058821858	4065792.7255988126
360969.6058315413	4065792.718851606
360969.90578759735	4065792.7136188066
360970.20576505706	4065792.7106064823
360970.5057656672	4065792.7101381207
360970.8057678447	4065792.711990734
360971.105755599	4065792.7155081113
360971.40573626425	4065792.718937313
360971.7057213138	4065792.7203455977
360972.00571613107	4065792.7191657163
360972.30571598234	4065792.7170991017
360972.60571518686	4065792.716058325
360972.9057102488	4065792.717149565
360973.20570281084	4065792.71958229
360973.50569525413	4065792.7222934985
360973.8056895499	4065792.724401377
360974.1056856801	4065792.7259044517
360974.4056830232	4065792.727068228
360974.70568096417	4065792.7281533424
360975.0056790882	4065792.729276248
360975.305677207	4065792.730389669
360975.6056751452	4065792.7314374764
360975.9056727689	4065792.7323778053
360976.2056703374	4065792.733301973
360976.5056683243	4065792.7343738866
360976.80566720513	4065792.7357581863
360977.1056671232	4065792.7374823797
360977.4056669207	4065792.7390369154
360977.7056651212	4065792.7397807874
360978.0056602542	4065792.739075371
360978.30565218057	4065792.736817121
360978.60564376734	4065792.734111106
360978.90563829476	4065792.732228247
360979.20563889877	4065792.7324013365
360979.50564357446	4065792.7345003397
360979.80564388796	4065792.736690993
360980.105631	4065792.737031553
360980.4055983367	4065792.73397871
360980.70555401966	4065792.7285735537
360981.0055120326	4065792.7228881633
360981.30548555666	4065792.7188782
360981.60547670367	4065792.716887817
360981.90547962725	4065792.716102493
360982.2054883007	4065792.7156834938
360982.5054961323	4065792.7149243727
360982.80549546686	4065792.713367621
360983.1054785316	4065792.7105832435
360983.4054384087	4065792.706190027
360983.70538264234	4065792.7006319417
360984.00533083075	4065792.695040747
360984.3053029406	4065792.6905692187
360984.6053173896	4065792.688296043
360984.9053602274	4065792.687751685
360985.205386848	4065792.68700029
360985.5053514392	4065792.6840483113
360985.8052087891	4065792.6769263134
360986.10495255067	4065792.665226065
360986.4046383177	4065792.6510275034
360986.7043272161	4065792.636632786
360987.0040802672	4065792.624340044
360987.3039307637	4065792.615378472
360987.6038471455	4065792.6084772046
360987.90378859517	4065792.602008503
360988.2037143255	4065792.594346266
360988.5036016815	4065792.584844824
360988.80347679014	4065792.5754962103
360989.1033738988	4065792.568731513
360989.40332404757	4065792.5667592683
360989.703318761	4065792.5690455968
360990.00332296616	4065792.5732106916
360990.3033040615	4065792.576940614
360990.60327160935	4065792.5793460025
360990.90326652076	4065792.58059667
360991.20332963555	4065792.5808857535
360991.50344244856	4065792.5802721465
360991.8034879425	4065792.578591907
360992.10333981446	4065792.5756600886
360992.40292166115	4065792.571379106
360992.7024983593	4065792.566248862
360993.00247761037	4065792.5610193056
360993.3032672917	4065792.5564410454
360993.60489918006	4065792.5530354143
360993.9062970663	4065792.550648307
360994.2061817182	4065792.5490018516
360994.5032739036	4065792.5478181774
360994.79705212585	4065792.5468728323
360995.090365999	4065792.5461790203
360995.38700228994	4065792.545816013
360995.69074780314	4065792.5458630864
360996.00538506504	4065792.546399514
360996.33045515936	4065792.5475057745
360996.65330527886	4065792.5492658
360996.9591047119	4065792.5517641413
360997.23302274675	4065792.5550853475
360997.461839012	4065792.5592907607
360997.6701786541	4065792.563896292
360997.9209665737	4065792.567865879
360998.27882886253	4065792.570138939
360998.8027131604	4065792.569717902
360999.25997049635	4065792.5688408595
360999.293355979	4065792.570235071
360999.6089150925	4065792.570363482
360999.8601785089	4065792.572875186
361000.149971333	4065792.5720159095
361000.4634673371	4065792.571248741
361000.77170652023	4065792.574707447
361001.06972788303	4065792.5803786265
361001.36603348766	4065792.582852804
361001.66511544655	4065792.5798780164
361001.96594894724	4065792.5734382393
361002.2671295763	4065792.565808849
361002.56762187387	4065792.5588605125
361002.86752638454	4065792.553217816
361003.16716158605	4065792.5492662946
361003.4668451658	4065792.547391562
361003.7667595202	4065792.547992852
361004.06679968286	4065792.551498331
361004.366823956	4065792.5583398626
361004.66669675475	4065792.568886901
361004.96640824433	4065792.5822250145
361005.26606660965	4065792.5962348115
361005.56578243	4065792.608790042
361005.86560312647	4065792.618921117
361006.1655045893	4065792.626968446
361006.4654588555	4065792.633342999
361006.76543797215	4065792.638455718
361007.0654201887	4065792.6427002796
361007.36540057	4065792.646423555
361007.66537700285	4065792.649964559
361007.96534737415	4065792.6536623067
361008.26530957094	4065792.657855792
361008.5652619261	4065792.6628030716
