360950.4926738626	4065817.572029918
360950.32530047593	4065817.279776948
360950.3288200078	4065816.9468119643
360950.323952743	4065816.5979629993
360950.30924894736	4065816.2924115206
360950.3054615086	4065815.9263097346
360950.28834087733	4065815.536953063
360950.28138159215	4065815.127687377
360950.2745281328	4065814.706115623
360950.2678550283	4065814.295637864
360950.26975138026	4065813.8628269383
360950.2809428992	4065813.4302517506
360950.2915494887	4065812.9870228744
360950.29330077325	4065812.5641038152
360950.29754602833	4065812.2537077307
360950.2988970317	4065811.809421906
360950.30328306707	4065811.3866380816
360950.2869936698	4065811.077218337
360950.2890351056	4065810.634515547
360950.28167587565	4065810.2006476764
360950.27464207355	4065809.7679819316
360950.2695921647	4065809.4573501153
360950.273833132	4065809.0134452004
360950.26474091224	4065808.5906613856
360950.2665357526	4065808.14834944
360950.2802350553	4065807.8395531606
360950.27248844726	4065807.4376626047
360950.25663897285	4065806.995954642
360950.240560513	4065806.572621473
360950.22482926183	4065806.138185738
360950.21043611504	4065805.818520278
360950.20538621047	4065805.507888463
360950.1892418894	4065805.064273906
360950.1911029873	4065804.6104771188
360950.19495267665	4065804.3004046027
360950.20156883396	4065803.97953423
360950.2203932155	4065803.6674662735
360950.226594083	4065803.334967057
360950.2390438255	4065802.9932012623
360950.2485174225	4065802.6663743975
360950.24307886395	4065802.3194016553
360950.23679444555	4065801.9452648303
360950.22297671484	4065801.5953112827
360950.22783280327	4065801.201967278
360950.2278696314	4065800.846814316
360950.2306677922	4065800.469473368
360950.2428282375	4065800.106133613
360950.25491728703	4065799.750835472
360950.270107617	4065799.384298165
360950.3163285095	4065799.0348898815
360950.3645355465	4065798.688548405
360950.424807298	4065798.3386255144
360950.4801336838	4065798.0127038094
360950.52581021097	4065797.6927059037
360950.6624487356	4065797.369710278
360950.77367156994	4065797.0682851686
360950.91438511235	4065796.7588194557
360951.0696987878	4065796.4385279478
360951.238128679	4065796.129827261
360951.4120431808	4065795.8384799254
360951.58903673437	4065795.5421817265
360951.78484463406	4065795.2446111776
360951.99850093527	4065794.9472878063
360952.20831657207	4065794.666453784
360952.4579282472	4065794.3929949207
360952.7314273368	4065794.135686774
360952.99536517507	4065793.8872637087
360953.2536874334	4065793.6438817596
360953.56835711596	4065793.4324786463
360953.8770390167	4065793.245245267
360954.179129433	4065793.089641934
360954.50970113394	4065792.951581288
360954.83261213667	4065792.8417447647
360955.1526560376	4065792.7477666438
360955.4819762625	4065792.67079031
360955.79526717716	4065792.5987272393
360956.13966435625	4065792.5565143316
360956.44106718764	4065792.507567953
360956.7748968288	4065792.491083064
360957.07399276784	4065792.464027097
360957.4085793271	4065792.458588056
360957.71904481354	4065792.4531613775
360958.03142096935	4065792.4369864874
360958.3350472859	4065792.432050769
360958.64760378416	4065792.4269698933
360958.9483272364	4065792.4114100295
360959.27938796015	4065792.405982568
360959.60295331676	4065792.4003430107
360959.92425966193	4065792.3840230214
360960.2480177033	4065792.3902368005
360960.55866352835	4065792.395904219
360960.8981909239	4065792.401481921
360961.2175989363	4065792.3966695243
360961.5696483699	4065792.402004903
360961.90766258084	4065792.4072662815
360962.25745300273	4065792.4019212453
360962.577426504	4065792.3963789865
360962.9182867404	4065792.39117914
360963.2293300554	4065792.385782068
360963.55974692415	4065792.3804110466
360963.9013653262	4065792.386334638
360964.24031488213	4065792.3918830683
360964.577968419	4065792.374956568
360964.9068831862	4065792.369950976
360965.2655927079	4065792.363779158
360965.61386994715	4065792.358117895
360965.96116437874	4065792.3527804343
360966.32846512564	4065792.3575990833
360966.685672547	4065792.351792703
360967.052983297	4065792.3572268477
360967.41037104884	4065792.3625144907
360967.7762179246	4065792.3676361046
360968.1340767363	4065792.3729446656
360968.45288817177	4065792.3566986993
360968.8207082077	4065792.361475867
360969.1592527787	4065792.3673776863
360969.5267338449	4065792.3832904655
360969.8645787916	4065792.378139909
360970.22346863686	4065792.383062292
