X,Y
360988.5044563643,4065848.2013066793
360988.17404168,4065848.2066767993
360987.78093580256,4065848.2019689134
360987.4742143936,4065848.184334559
360987.1551057082,4065848.16775269
360986.81388696894,4065848.1507636467
360986.4791417925,4065848.121572201
360986.160508335,4065848.1058595157
360985.85879486095,4065848.100046087
360985.5343934963,4065848.0937960767
360985.0993734632,4065848.090195117
360984.6439369972,4065848.09759736
360984.3222721202,4065848.091728493
360983.9829273005,4065848.0972439176
360983.6257222275,4065848.103049643
360983.26869746763,4065848.1199493767
360982.88470201544,4065848.1261905655
360982.5096366885,4065848.1322866236
360982.12582154985,4065848.1496218387
360981.76037945953,4065848.166379172
360981.3848013399,4065848.17276289
360981.037689643,4065848.1891937787
360980.67932132055,4065848.1842294256
360980.339796183,4065848.178651002
360979.9985774196,4065848.161662229
360979.6605655892,4065848.1564002023
360979.29307681374,4065848.1398715884
360978.9270520368,4065848.1236555576
360978.5428762592,4065848.118802946
360978.1501987868,4065848.11411329
360977.76629676175,4065848.12060771
360977.3733711743,4065848.1269942946
360976.9893757144,4065848.133235747
360976.6055605756,4065848.1505712094
360976.2306755639,4065848.1677615377
360975.86472068087,4065848.1848067325
360975.50769592484,4065848.20170679
360975.149137264,4065848.1850332036
360974.80016161327,4065848.1795754614
360974.444289516,4065848.174603945
360974.0779739824,4065848.169461228
360973.6935244333,4065848.153261839
360973.31837220315,4065848.1485173106
360972.9343767378,4065848.1547589446
360972.5502009451,4065848.149906602
360972.148251791,4065848.1561855786
360971.7739730071,4065848.173341496
360971.3626743685,4065848.180306278
360970.97894439334,4065848.1973860874
360970.5770035108,4065848.204174047
360970.1840779177,4065848.2105609616
360969.7999021191,4065848.2057087417
360969.41520445165,4065848.2005857485
360969.0674513633,4065848.206517716
360968.71006594267,4065848.201230069
360968.37072111183,4065848.206746114
360968.03137627896,4065848.2122621723
360967.7009615723,4065848.217633084
360967.3705468663,4065848.223004008
360967.0401321593,4065848.228374945
360966.739230494,4065848.232840582
360966.405912793,4065848.22758738
360966.0730462673,4065848.210424594
360965.76240262465,4065848.204757038
360965.4316272415,4065848.187940048
360965.09894104995,4065848.1818712945
360964.77727612987,4065848.176003163
360964.45561120735,4065848.170135044
360964.13330094155,4065848.164231618
360963.81473318476,4065848.1809325996
360963.47369469854,4065848.17503848
360963.1717640139,4065848.191384433
360962.8504597687,4065848.2077043606
360962.53123432683,4065848.2236107434
360962.21968440706,4065848.250823248
360961.9160600785,4065848.2557588867
360961.6007829647,4065848.2613095343
360961.1848739246,4065848.2897841414
360960.761711682,4065848.2971431976
360960.29489322676,4065848.282158145
360959.964876009,4065848.2764647673
360959.59000868,4065848.2595973248
360959.2157175838,4065848.2556932997
360958.786710777,4065848.2404734246
360958.3583607132,4065848.2250289447
360957.94685531134,4065848.2095056404
360957.5178484968,4065848.194285829
360957.07234880514,4065848.1565887337
360956.6431661911,4065848.1180672427
360956.2469807838,4065848.0575735453
360955.86190319766,4065847.9972519814
360955.46422445646,4065847.8877947256
360955.0741580497,4065847.759710808
360954.71522195864,4065847.6098138066
360954.391032081,4065847.448630151
360954.08738677186,4065847.2338067545
360953.7854187493,4065846.9961925205
360953.5043597662,4065846.7373523614
360953.2463145513,4065846.4287700714
360953.118767807,4065846.0822936413
360952.8011840018,4065845.710390977
360952.60405692976,4065845.347487167
360952.43171477434,4065844.961806415
360952.2810542547,4065844.5617791717
360952.1620210333,4065844.1704032198
360952.0397972953,4065843.795094719
360951.9362100938,4065843.421994398
360951.84558870015,4065843.040805073
360951.7689354392,4065842.6998372953
360951.7012850968,4065842.3589470843
360951.6495621106,4065842.0187303824
360951.60750868963,4065841.6904496807
360951.58372056694,4065841.371731083
360951.5722120124,4065841.051362541
360951.55312968843,4065840.6077479613
360951.5375264528,4065840.1974153635
360951.53992856044,4065839.77690058
360951.53329074394,4065839.3874086314
360951.5356536069,4065838.9644795842
360951.53888694727,4065838.6327266954
360951.5420457594,4065838.277573714
360951.53609407955,4065837.911471916
360951.5301424001,4065837.545370118
360951.5155933328,4065837.187448509
360951.50089186884,4065836.832585883
360951.48640722624,4065836.489351196
360951.48062738875,4065836.147962424
360951.4752167722,4065835.8151426096
360951.4608760155,4065835.48246797
360951.44635490334,4065835.138699339
360951.43183379207,4065834.7949307063
360951.4171323267,4065834.4400680806
360951.41136100295,4065834.085060278
360951.41451982193,4065833.729907301
360951.4087484994,4065833.3748994996
360951.4117269665,4065833.008652527
360951.41434472863,4065832.6202175682
360951.42575582024,4065832.2133937925
360951.41903919436,4065831.810065669
360951.41200539976,4065831.3773999126
360951.4085786795,4065830.9558281503
360951.39865922707,4065830.5564443744
360951.38655582326,4065830.153401413
360951.36781346996,4065829.757967177
360951.3439428442,4065829.3775313916
360951.3375087726,4065828.9927719645
360951.3227486481,4065828.6232849946
360951.31631457707,4065828.238525565
360951.30198233214,4065827.8922319077
360951.30477194523,4065827.528509969
360951.317131772,4065827.1757293735
360951.3392374643,4065826.845057585
360951.37020278524,4065826.543732835
360951.39611410146,4065826.243469123
360951.48496738507,4065825.8096225113
360951.54464039387,4065825.510886402
360951.61175628536,4065825.196082993
360951.6876148489,4065824.870295932
360951.8019102552,4065824.5123739545
360951.9201508788,4065824.1466220566
360952.09165752557,4065823.7818147554
360952.2553788156,4065823.412954629
360952.4490986056,4065823.060235142
360952.6510459063,4065822.7090853024
360952.8873922358,4065822.3689734577
360953.1019574751,4065822.048601943
360953.2313579881,4065821.7330224686
360953.50201702985,4065821.5912942467
360953.77871441835,4065821.3047727114
360954.0877493521,4065821.0510145226
360954.38155965565,4065820.8223308823
360954.7232544986,4065820.6303072954
360955.06304411154,4065820.4566216865
360955.43711444124,4065820.301325825
360955.8175092588,4065820.1670046668
360956.18174599844,4065820.04763532
360956.5661341334,4065819.9614484017
360956.9313688419,4065819.9000264434
360957.31428690406,4065819.870366484
360957.68881246884,4065819.830987375
360958.06419768656,4065819.79068141
360958.41141348815,4065819.7517794305
360958.76994159346,4065819.73451331
360959.11821772385,4065819.7288517496
360959.46876527625,4065819.734629966
360959.7792296988,4065819.7292033327
360960.10107604065,4065819.7461653
360960.42292238155,4065819.76312728
360960.735838564,4065819.7802344393
360961.06042132253,4065819.7975775306
360961.5072898578,4065819.812507229
360961.9370234504,4065819.8277701004
360962.3447095516,4065819.8428565925
360962.75585745083,4065819.8583670133
360963.1400345353,4065819.863218953
360963.5152814672,4065819.868216073
360963.8726680804,4065819.8735035355
360964.21219437977,4065819.8790813377
360964.5594585382,4065819.8964809827
360964.88130485476,4065819.9134431286
360965.19541331293,4065819.91858346
360965.5887008822,4065819.934384341
360966.01752874226,4065819.9385106037
360966.46713366883,4065819.953821649
360966.87536479044,4065819.9578571846
360967.3086560071,4065819.973553885
360967.71069339255,4065819.9781157114
360968.08165727573,4065819.9826366487
360968.5017352984,4065819.998002187
