timestamp,x_position,y_position
1751880096665137290,125.54575351951644,-94.64309109514579
1751880096765322446,125.56135563197313,-95.14709652820602
1751880096865184307,125.57398227904923,-95.60862149111927
1751880097065117359,125.59758762596175,-96.364381685853
1751880097165058612,125.61721042956924,-96.94294155668467
1751880097265209674,125.63938144873828,-97.45664395345375
1751880097465107917,125.68551639921498,-98.05149258300662
1751880097565199375,125.73068241338478,-98.43894375441596
1751880097665142774,125.78643039846793,-98.78002346958965
1751880097865170001,125.88415531534702,-99.17235745349899
1751880097965156793,125.97401432320476,-99.4236391899176
1751880098065198659,126.07485965988599,-99.64320553466678
1751880098265184402,126.22444919933332,-99.91719235247001
1751880098365057468,126.38849644036964,-100.18368710298091
1751880098465097665,126.5859680583817,-100.48814572580159
1751880098565097570,126.73614505969454,-100.71527279913425
1751880098665069580,126.87411503063049,-100.92290676757693
1751880098865179300,127.07922367390711,-101.21745480364189
1751880098965209960,127.22358707676176,-101.40873135393485
1751880099065186500,127.36448673473205,-101.5746172806248
1751880099265113592,127.5483475131914,-101.75932492269203
1751880099365128993,127.68219761189539,-101.87454403564334
1751880099464929819,127.81214908888796,-101.97574795736
1751880099665189981,127.97694401041372,-102.09171475237235
1751880099765159368,128.094131511054,-102.16429318487644
1751880099865111351,128.20753483183216,-102.22898282064125
1751880100065148115,128.39270023698919,-102.3248614212498
1751880100265258073,128.66835026140325,-102.44619168201461
1751880100365168809,128.85588077723514,-102.5170534979552
1751880100464933395,129.0782623689156,-102.58983792504296
1751880100665017127,129.34666446980555,-102.65962399169803
1751880100765161275,129.57237247680314,-102.70954312104732
1751880100865218639,129.83326725283405,-102.76072873035446
1751880101065123319,130.14144901616964,-102.8084048149176
1751880101165177583,130.34922794689192,-102.83844174351543
1751880101265129327,130.54025272571016,-102.86590756149963
1751880101465007543,130.78169254603563,-102.90024746675044
1751880101565144300,131.0191650793422,-102.93325222749263
1751880101665056228,131.28765873261727,-102.97310055745766
1751880101865247011,131.605194132193,-103.01576412888244
1751880101965289115,131.81976322334958,-103.04044521832839
1751880102065199136,132.01498417183757,-103.06424893345684
1751880102265103101,132.2511444509728,-103.09001339646056
1751880102365136146,132.41346744791372,-103.10515011567622
1751880102464870691,132.56472782365745,-103.11973751941696
1751880102665200233,132.75144962524064,-103.13553036563098
1751880102765175104,132.88134769769385,-103.14456356642768
1751880102865185976,132.98368839500472,-103.15191830415279
1751880102964996576,133.10020450805314,-103.16017330810428
1751880103065206766,133.19230655871797,-103.16543758893386
1751880103265168905,133.33105472731404,-103.17193783493713
1751880103365149497,133.42893986107083,-103.17656887648627
1751880103465015649,133.54284672101494,-103.18148220842704
1751880103665184736,133.78341678937431,-103.19196499558166
1751880103764765501,134.0358734530746,-103.20333279576153
1751880103865148067,134.36145023663994,-103.21786679467186
1751880104065250396,134.92561344453134,-103.24492062535137
1751880104165205240,135.45507816481404,-103.27397335972637
1751880104265211820,136.05192570015788,-103.30641354387626
1751880104465169668,136.86145023605786,-103.35463894717395
1751880104565156698,137.40580753504764,-103.37858761707321
1751880104665183305,137.81134037172887,-103.3923357874155
1751880104765184402,138.24868778442033,-103.40107144322246
1751880104965223789,138.69447330688126,-103.4093569633551
1751880105065106153,139.11631778866285,-103.41415585391223
1751880105165044307,139.48207096382976,-103.41869534086436
1751880105265192985,140.0093689361238,-103.42481411481276
1751880105465089082,140.85757450404344,-103.42831600783393
1751880105565173149,141.55754093406722,-103.42744625918567
1751880105665164947,142.2726288238773,-103.42476834496483
1751880105865087985,143.16940311639337,-103.41676510684192
1751880105965196371,143.85147098766174,-103.4116610456258
1751880106065167665,144.52177433366887,-103.40722836507484
1751880106265187263,145.43014530395158,-103.39920987095684
1751880106365202426,146.10345462954137,-103.3930376903154
1751880106465166807,146.77790836570784,-103.38741482701153
1751880106665201663,147.67561344319256,-103.37974728504196
1751880106765104293,148.35734562121797,-103.37468136521056
1751880106865155696,149.0343475753325,-103.36960781924427
1751880107065133810,149.93421940214466,-103.36352719180286
1751880107165194272,150.6061554356129,-103.35861385799944
1751880107265145540,151.28390506957658,-103.35373868234456
1751880107465037107,152.1842651774641,-103.34780301293358
1751880107565043449,152.85935978253838,-103.34363736165687
1751880107665200233,153.54029850289226,-103.33938779076561
1751880107865088939,154.43467716441955,-103.33434475865215
1751880107965171813,155.11738590424648,-103.3310030833818
1751880108065236330,155.79478458652738,-103.32706631487235
1751880108265056610,156.69229130033636,-103.32312954682857
1751880108365089654,157.37394718418363,-103.32084072893485
1751880108465187549,158.05688480602112,-103.31907833786681
1751880108665139675,158.96702579862904,-103.31640805210918
1751880108764765262,159.64895634056302,-103.3140200516209
1751880108865177154,160.33116154070012,-103.31162442127243
1751880108965219020,160.89944462070707,-103.30978573765606
1751880109165027618,161.80569462152198,-103.30649746768177
1751880109265168190,162.48307804303477,-103.30349148670211
1751880109365163564,163.04788212047424,-103.30069149658084
1751880109465186119,163.72375492408173,-103.29757870500907
1751880109665133237,164.61978153587552,-103.29250515857711
1751880109765183210,165.294891397818,-103.2886141682975
1751880109865202665,165.9665832928731,-103.28553951764479
1751880110065236806,166.8613892007852,-103.28161801304668
1751880110165079116,167.5319824629696,-103.27849758928642
1751880110265179872,168.2036743571516,-103.27554501406848
1751880110465199947,169.10017399082426,-103.27210415713489
1751880110565205812,169.77583317062818,-103.2697237865068
1751880110665019035,170.44895939039998,-103.26775540178642
1751880110865193367,171.3558960375376,-103.2649630443193
1751880110965179920,172.01776127133053,-103.26328457705677
1751880111065018177,172.60842899623094,-103.26168240141124
1751880111265144586,173.29429630603408,-103.26117886090651
1751880111465144395,174.00830082112225,-103.26001919526607
1751880111565096855,174.37333683331963,-103.25943936267868
1751880111665059804,174.64738468371797,-103.258821379859
1751880111765149593,174.89868168218527,-103.259195222985
1751880111865128755,175.17391971917823,-103.26555050769821
1751880112065279245,175.50549320451682,-103.28002346912399
1751880112165133237,175.73307804367505,-103.28981960890815
1751880112265195608,175.9455109051778,-103.29953182954341
1751880112365111827,176.11175541230477,-103.30731381382793
1751880112465121269,176.269714395341,-103.31376064894721
1751880112664937019,176.50653080327902,-103.32113827671856
1751880112765173435,176.67475895170355,-103.32669247454032
1751880112865092754,176.8624267979758,-103.33303250325844
1751880113065127849,177.22297672578134,-103.3451022026129
1751880113165170907,177.58926395658636,-103.35701168887317
1751880113265058517,178.04446415317943,-103.37183559965342
1751880113465064525,178.8098297517281,-103.39172543724999
1751880113565117120,179.48368839576142,-103.40444363560528
1751880113665144681,180.1941528727766,-103.41407192824408
1751880113865191459,181.12783817498712,-103.42024410841987
1751880113965095520,181.80120853689732,-103.42532528471202
1751880114065163850,182.4747620028793,-103.42863644333556
1751880114265131711,183.37574772251537,-103.43366421665996
1751880114365125417,184.0558166920673,-103.43819607654586
1751880114465281009,184.72636417736067,-103.44319332810119
1751880114665149688,185.62571720406413,-103.44980801362544
1751880114765145540,186.30213932308834,-103.45490445010364
1751880114865113973,186.98109440063126,-103.46057308930904
1751880115065160274,187.8787079269532,-103.46836270205677
1751880115165009498,188.54971317510353,-103.47440518438816
1751880115265180349,189.11689762416063,-103.47989834612235
1751880115365174293,189.67463688203134,-103.4854830619879
1751880115465165615,190.35191349202069,-103.49268521228805
1751880115665131807,191.25381473789457,-103.50348843540996
1751880115765162944,191.92440799920587,-103.51164425676689
1751880115865161180,192.6059112966177,-103.52015866246074
1751880116065035343,193.50157169555314,-103.53100002976134
1751880116165142536,194.17250065051485,-103.53949154773727
1751880116265126228,194.85456852277275,-103.547639739234
1751880116465150833,195.74812320870114,-103.55766476551071
1751880116565131425,196.43041996256215,-103.56468380661681
1751880116665197134,197.09719852765556,-103.57132138172165
1751880116865064620,198.00482181768166,-103.58024777192622
1751880116965183973,198.67211918218527,-103.58657254325226
1751880117064925909,199.35617069440195,-103.59276761068031
1751880117265106439,200.24952701793518,-103.60081662191078
1751880117365068912,200.93193058285397,-103.6069430229254
1751880117465155839,201.60408024158096,-103.61273373290896
1751880117665171384,202.50756840012036,-103.62075223121792
1751880117765221357,203.18844608549261,-103.62673367466778
1751880117865062713,203.74281315028202,-103.63165463367477
1751880117965089797,204.42543033853872,-103.63783444371074
1751880118065157175,204.99218754062895,-103.6428088103421
1751880118265223264,205.88694767199922,-103.65083493152633
1751880118365060091,206.57067875063512,-103.65712918201461
1751880118465083599,207.23992923944024,-103.66308774286881
1751880118665033102,208.14645389909856,-103.67125118849799
1751880118764963150,208.82713321968913,-103.67715634265915
1751880118864971637,209.3813934729551,-103.68193233991042
1751880118965232372,210.06372074445244,-103.68803585972637
1751880119065108299,210.6179047030164,-103.69281949102879
1751880119265092849,211.4022674972657,-103.69907559407875
1751880119365145444,211.91456608194858,-103.70330990292132
1751880119465104818,212.36950687679928,-103.70772732887417
1751880119665199756,212.89624027418904,-103.71350277541205
1751880119765191793,213.24064640357392,-103.71721066255122
1751880119865146160,213.54800419148523,-103.72076595993713
1751880120065222740,213.91256717895158,-103.72496975632384
1751880120165153264,214.15713505109306,-103.72786892950535
1751880120265140295,214.38174442539457,-103.73051632754505
1751880120365186452,214.59913639433216,-103.73333920212463
1751880120565064907,215.0665741369594,-103.73896969715133
1751880120665170192,215.51559452328365,-103.74291409505531
1751880120765157938,215.96223453758284,-103.74681271519512
1751880120865041971,216.58552555413917,-103.7486056224443
1751880121065079450,217.4882202546578,-103.74721707310528
1751880121165027141,218.16398624621797,-103.74726284854114
1751880121265187978,218.8406525066821,-103.74682034319267
1751880121465288162,219.7524719653884,-103.74660672014579
1751880121565040111,220.43507389404112,-103.74030483979732
1751880121665094614,221.11654667172115,-103.70555295050144
1751880121865147590,221.94583133910783,-103.60611905064434
1751880121965204477,222.48144535376923,-103.5101488949731
1751880122064996719,222.95211796020158,-103.4092883002013
1751880122265239715,223.49319461989217,-103.28122128359973
1751880122365107774,223.9129181317985,-103.18008602922782
1751880122465167522,224.4286499437876,-103.05516232317314
1751880122665174484,225.24670414166758,-102.84993160841987
1751880122765115976,225.9093323162524,-102.68477047653869
1751880122865011453,226.55627445492428,-102.50058163516223
1751880123065096616,227.3117065835977,-102.26609219098464
1751880123165238857,227.79901127098128,-102.10022152867168
1751880123265143394,228.2204895421164,-101.9284991165623
1751880123465145111,228.68258670973592,-101.67267788760364
1751880123565098524,228.95202640694333,-101.46103848470375
1751880123665174484,229.13507084111916,-101.2823809501715
1751880123765015602,229.31092838465702,-101.07119168061763
1751880123865135431,229.4309235024266,-100.9017657181248
1751880124065150976,229.59199528058525,-100.6475390335545
1751880124165236949,229.69386295496952,-100.46977414190769
1751880124265095949,229.7843323155539,-100.30414761276916
1751880124465193271,229.8922729898477,-100.10012234887108
1751880124565183162,229.96408085152507,-99.95620907656848
1751880124665027856,230.0265655926196,-99.81993283191696
1751880124865142345,230.09759525593836,-99.6486452948302
1751880124965045690,230.14285282453056,-99.52737606596202
1751880125065104961,230.18077091383748,-99.4116991898045
1751880125265039920,230.22369388880907,-99.26351346075535
1751880125364938497,230.25480655860156,-99.13584316940978
1751880125465057611,230.2844238692196,-98.97422970691696
1751880125665222406,230.31567386933602,-98.72597683733329
1751880125765204191,230.33178714988753,-98.49341763323173
1751880125865206003,230.3384399820352,-98.28176296968013
1751880126065150022,230.34219364332967,-98.02408016845584
1751880126165147304,230.34405521664303,-97.84638394182548
1751880126265166282,230.3470764576923,-97.6804827596061
1751880126465004444,230.35211185767548,-97.47478665132076
1751880126565197467,230.3575897613773,-97.29502285644412
1751880126665069818,230.36430363036925,-97.04880704032257
1751880126865152835,230.37568668526364,-96.63852108689025
1751880126964980125,230.38681034266483,-96.2457064515911
1751880127065237283,230.39741520152893,-95.76445950428024
1751880127265259265,230.4066467693192,-94.97113217273727
1751880127365143060,230.4098053383059,-94.29026211472228
1751880127465100288,230.40928654075833,-93.5825213319622
1751880127665186405,230.40634159417823,-92.67862881533802
1751880127765138387,230.40403751726262,-92.08702267333865
1751880127865198612,230.40193180425558,-91.55704678222537
1751880128065104722,230.4005127364071,-90.81653012288734
1751880128165185689,230.40399174008053,-90.15407742466778
1751880128264960765,230.40913395176176,-89.45707120141014
1751880128465172529,230.4142914232798,-88.61924160877243
1751880128565065383,230.419647257193,-88.03052700962871
1751880128665089607,230.42715458240127,-87.35347927780822
1751880128865092039,230.4402618809836,-86.47196377441287
1751880128965044975,230.44818119343836,-85.88803280610591
1751880129065163850,230.45458988373866,-85.45065487734973
1751880129165142059,230.45993046101648,-85.05288113467395
1751880129265010118,230.46566776570398,-84.5656527383253
1751880129465066194,230.47895817109384,-83.76455105468631
1751880129565086603,230.49308780941647,-83.14105404680595
1751880129665058612,230.50643925031181,-82.57966793840751
1751880129864894151,230.52232364815427,-81.93045986862853
1751880129965026855,230.53274540114217,-81.50578488409519
1751880130165167808,230.54243473359384,-81.07655514311045
1751880130265067338,230.55487064702902,-80.54756344668567
1751880130365117788,230.5683746736031,-79.92512692464516
1751880130465165853,230.5791473792051,-79.2745684524998
1751880130565046787,230.5747070714715,-78.65399349946529
1751880130765203714,230.5284882002743,-78.02184476004913
1751880130865145444,230.44042972789612,-77.55781735293567
1751880130965153455,230.285842936486,-77.10859097447246
1751880131165105342,230.08442692039534,-76.76119412155822
1751880131265176773,229.8921051430516,-76.53352536307648
1751880131365096330,229.6667786045,-76.32588375825435
1751880131565198421,229.45140079740668,-76.15984524739906
1751880131665208578,229.27864078735,-76.0389117137529
1751880131765216588,229.07704166776966,-75.90561093157157
1751880131965160846,228.80314640246797,-75.7268847366795
1751880132064954280,228.5461578767281,-75.56225002929568
1751880132165294647,228.3150940357591,-75.42382992710918
1751880132265226840,228.10287479567342,-75.3062762147747
1751880132465086221,227.90847782290075,-75.20123471086845
1751880132564987659,227.5863495283993,-75.02785671828315
1751880132665205240,227.3768921304727,-74.91523159947246
1751880132765041351,226.9753570969915,-74.70108975144103
1751880132965110301,226.62089542648755,-74.51677121128887
1751880133064931154,226.35272220964544,-74.37895382521674
1751880133165092468,226.07130436215084,-74.24344052001834
1751880133365184783,225.74855045584263,-74.1106585408561
1751880133465086936,225.61721805797424,-74.0664233090356
1751880133565205812,225.40203861502232,-74.00560177862644
1751880133764961719,225.20433048572158,-73.95763577101752
1751880133865195035,225.04797367349965,-73.92243374697864
1751880133965156316,224.87843326944858,-73.88739956729114
1751880134165101051,224.72077946050558,-73.85749996826053
1751880134265191078,224.59420780360233,-73.83512295736
1751880134365060329,224.4750061451341,-73.81704129045829
1751880134465121269,224.3992462567403,-73.8074587713927
1751880134565145015,224.2730408126954,-73.793283354491
1751880134765054941,224.1546936450759,-73.78277005115524
1751880134865201234,224.05844120209804,-73.77619351167232
1751880134965083360,223.95138553832658,-73.76978482119739
1751880135164940834,223.84994510846445,-73.76608456578106
1751880135265213489,223.76745609584032,-73.7653139969334
1751880135365134000,223.67559818469454,-73.76641263021156
1751880135565174818,223.5807037750492,-73.76845730701461
1751880135664970636,223.4312897141208,-73.77292813081294
1751880135765254974,223.22436527430546,-73.7797182914801
1751880135864957094,222.9009399812785,-73.78972043050453
1751880136064960241,222.46977237885585,-73.80461300769821
1751880136165039539,222.05421451712027,-73.81794156040996
1751880136265026330,221.68212894693715,-73.83496274100617
1751880136365038156,221.45883182802936,-73.8512514946051
1751880136465118408,221.10720829165075,-73.88134182617068
1751880136665094614,220.83847049897304,-73.90460385009646
1751880136765102863,220.5186920572305,-73.93263424793258
1751880136865080595,220.3731689871056,-73.94493283238262
1751880136965184211,220.13743595371488,-73.96223629591987
1751880137165285348,219.92279056773987,-73.97818173095584
1751880137265195846,219.75334171473514,-73.9906710521318
1751880137365045309,219.5956573887961,-74.00238979794085
1751880137465208768,219.49655155377695,-74.00934017682448
1751880137565095424,219.33300785301253,-74.01921261660755
1751880137765170574,219.18060306773987,-74.02855862583965
1751880137865188598,219.05786136904499,-74.03606594912708
1751880137965224027,218.92308048461564,-74.04424466006458
1751880138164883613,218.7964783119969,-74.05029476992786
1751880138264904975,218.67657474800944,-74.0554446070455
1751880138365161657,218.61094669648446,-74.05835904181004
1751880138465101480,218.51622013311135,-74.06237973133102
1751880138565006494,218.39579776953906,-74.06743801711127
1751880138764864206,218.18217472318793,-74.07662380905822
1751880138864879369,217.88333133945707,-74.08898343145847
1751880138964868783,217.66793827200308,-74.09781827032566
1751880139065241813,217.2745666912524,-74.11268032947555
1751880139165256023,216.79467777418904,-74.12856472656131
1751880139364942073,216.11236576270312,-74.14953030273318
1751880139465115547,215.44395450834418,-74.16631497442722
1751880139565088510,214.6195068777306,-74.18634976586327
1751880139765028238,213.81442264729412,-74.2048205267638
1751880139864987850,213.1374359546462,-74.21991146635264
1751880139964964151,212.3403931079083,-74.23753537237644
1751880140165029048,211.54338077793363,-74.25511349737644
1751880140264958381,210.7472382009728,-74.27208126988262
1751880140364924430,210.29209903988522,-74.27369107073173
1751880140465278863,209.49511722940952,-74.26930416794494
1751880140664958953,208.6979217941407,-74.264436614234
1751880140765117883,207.90083317097742,-74.25958431977779
1751880140864941358,207.4452209888841,-74.25686062639579
1751880140965250730,206.64804081316106,-74.25197781203315
1751880141165265321,205.85096744867042,-74.24710263032466
1751880141265283584,205.16757206246257,-74.24294461030513
1751880141365010023,204.48419193539303,-74.23880184907466
1751880141465155839,203.80110172613058,-74.23458279436454
1751880141665037155,203.0039062901633,-74.2296694633551
1751880141765211582,202.32034305745037,-74.2254732963629
1751880141865153789,201.6372833661735,-74.22123898100108
1751880141965190172,201.18173221871257,-74.21843899646774
1751880142065312147,200.38432316062972,-74.21348751801997
1751880142165033817,199.81512455269694,-74.20990170584992
1751880142365084409,199.0180054124212,-74.20495022740215
1751880142465210437,198.3345795092173,-74.20070828124881
1751880142565097808,197.5375671798829,-74.1956194746308
1751880142764942884,196.74079899204662,-74.1905001536943
1751880142864844799,196.05784610967385,-74.1862582094036
1751880142965141296,195.2613373203203,-74.18136013532057
1751880143165075778,194.46496586169815,-74.1765383630991
1751880143265177011,193.78349308297038,-74.17291439743713
1751880143365292310,192.98771671461873,-74.16891659563407
1751880143565149068,192.19291691010585,-74.16476620733738
1751880143665252208,191.50991825270467,-74.16097439778969
1751880143765103816,190.73081974347588,-74.15708340378478
1751880143965047836,190.04301456647227,-74.15229977341369
1751880144065001487,189.5262146393652,-74.14905728586018
1751880144164899587,189.0704040931305,-74.14732540911064
1751880144265005111,188.7976227219915,-74.1459368611686
1751880144365112543,188.37231449404499,-74.14294613851234
1751880144565077066,188.00083927431842,-74.1419390537776
1751880144665163755,187.71961979113985,-74.1410159021616
1751880144764985561,187.42781071044737,-74.14016140811145
1751880144965170383,187.1668396401219,-74.13981808582321
1751880145065046548,186.96522525965702,-74.1393832094036
1751880145165018081,186.75201420066878,-74.13862789981067
1751880145364950895,186.55909733148292,-74.13802517578006
1751880145464930772,186.3824310717173,-74.13792599504814
1751880145564981222,186.28765873319935,-74.13786496128887
1751880145664958238,186.13230900163762,-74.13765134103596
1751880145865173339,185.98922733654035,-74.13728512637317
1751880145965266227,185.85386661696248,-74.13688076566905
1751880146065314531,185.75430301949382,-74.1365145589225
1751880146165146827,185.5462494296953,-74.13480557361618
1751880146365255355,185.3572082928149,-74.12914456101134
1751880146465306520,185.20817569934297,-74.12120999442413
1751880146564994573,185.04655460629147,-74.11020077671856
1751880146764968156,184.89688114332967,-74.10015286365524
1751880146864972591,184.777694742952,-74.09112728992477
1751880146964994907,184.6486816807883,-74.07931698486209
1751880147165007591,184.52980045531876,-74.06517971726134
1751880147265210151,184.43577579769772,-74.05066860746592
1751880147364989757,184.3349152012961,-74.03094662493095
1751880147565046072,184.2406311451923,-74.00940884510055
1751880147665046453,184.16096500551794,-73.99015225376934
1751880147765065193,184.0154571936,-73.95236386079341
1751880147865138292,183.86680606991285,-73.91224850527942
1751880148065306186,183.5887451582821,-73.83670986955985
1751880148165268898,183.2902679843828,-73.75563992187381
1751880148265071630,183.13761905941647,-73.71235073916614
1751880148365119457,182.8952789705363,-73.63752926606685
1751880148565039157,182.68193058192264,-73.56071652378887
1751880148665053844,182.5203247469617,-73.49189938558266
1751880148764832973,182.34953312273137,-73.41024197405204
1751880148965003967,182.19047550542746,-73.32929409854114
1751880149065248250,182.02494816062972,-73.23836697405204
1751880149165164232,181.84899906406645,-73.13092221226543
1751880149365056514,181.69216923089698,-73.02582730120048
1751880149464971065,181.5384674470406,-72.91890133870766
1751880149565362691,181.322113076807,-72.7602023021318
1751880149764942407,181.1323547778884,-72.61067379778251
1751880149865248441,180.97680668183602,-72.48672665422782
1751880149965054988,180.73847965465393,-72.29200161946937
1751880150165255784,180.47262577310903,-72.06151760928333
1751880150265239000,180.27973942097742,-71.87957943743095
1751880150365064859,180.08956913213478,-71.6807421585545
1751880150465070962,179.97489933331963,-71.54581631859764
