X,Y
361019.5480067707,4065793.073366402
361019.86949337285,4065793.06814266
361020.1731196079,4065793.063209136
361020.476926106,4065793.069369616
361020.8432438855,4065793.0745143853
361021.2093814028,4065793.06856518
361021.5844491027,4065793.0624708883
361021.9061159631,4065793.068341216
361022.22760256287,4065793.063117561
361022.5397984609,4065793.035851037
361022.9504066354,4065793.01808241
361023.3251138198,4065792.9898002096
361023.6376702369,4065792.984721709
361023.950226655,4065792.979643221
361024.3163641724,4065792.973694148
361024.71840268,4065792.978258689
361025.1381212972,4065792.9714390594
361025.5849909745,4065792.986372141
361025.89772764425,4065792.9923877143
361026.2372548638,4065792.997968009
361026.6032121235,4065792.9809250417
361026.9875705115,4065792.9968738747
361027.389969517,4065793.023626524
361027.7832580827,4065793.039430296
361028.1763663953,4065793.044140094
361028.5607247744,4065793.060088997
361028.94490290014,4065793.064943925
361029.3203310914,4065793.0810379554
361029.7043289641,4065793.074798926
361030.0615362878,4065793.068995193
361030.4364237272,4065793.0518072974
361030.7938112995,4065793.0570975863
361031.1508383743,4065793.0401999075
361031.498935266,4065793.023447335
361031.85596234223,4065793.006549685
361032.1953092997,4065793.0010362235
361032.53447601065,4065792.984428785
361032.8736427209,4065792.967821358
361033.203699005,4065792.940265045
361033.5432262087,4065792.945845628
361033.87328249344,4065792.918289339
361034.19458884135,4065792.9019721444
361034.5158951899,4065792.885654961
361034.8197016609,4065792.8918159497
361035.13207782607,4065792.875643878
361035.4444539932,4065792.859471817
361035.7480802194,4065792.854538847
361036.1854789503,4065792.8363355934
361036.6321683482,4065792.8401752603
361037.060636897,4065792.822117138
361037.48946592666,4065792.826247021
361037.9179344761,4065792.808188943
361038.355513449,4065792.8010797915
361038.7575519272,4065792.8056449913
361039.1862007152,4065792.798680968
361039.6153902145,4065792.8249989417
361040.00831826776,4065792.818615292
361040.4192869232,4065792.8230354865
361040.81221497664,4065792.8166518747
361041.17835248,4065792.8107035235
361041.5446702178,4065792.8158491813
361041.9288483205,4065792.8207046916
361042.3398169706,4065792.6251249793
361042.7593553369,4065792.607212223
361043.1701437528,4065792.6005385583
